Unique_ID,Reference,yyyy,mm,Location,waters,Zone,Technology,Technology.mentioned,Effort,method,precision..high..med..low.,latitude,longitude,Fish,Details,lgest.spper,units,weight_conversion,largest.jewfish,largest.dhufish.kg,number,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units
1123,"ST 01111998, p.74",1998,11,"Mandurah, out from",midshore,5,Aqualib,,"1 fisher, charter boat",boat,,,,jewfish,24 kg,,kg,1,24,24,1,1,0,,Neville King,,,,,1,"fisher,",charter,boat,,,,24 kg,24 kg,jewfish 24 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,24,,,TRUE,FALSE,TRUE_FALSE
1126,"ST 15111998, p.78",1998,11,"Mandurah, out of",midshore,5,,,1 fisher,boat,,,,"jewfish, spper, queen spper","three jewfish, 19 kg largest; spper; N_valenciennesi",,kg,1,19,19,5,3,1,,Dave Matthew,,,,,1,fisher,,,,,,"three jewfish, 19 kg largest; spper; queen spper","three , 19 kg largest; ; ","jewfish, spper, N_valenciennesi three jewfish, 19 kg largest; spper; N_valenciennesi",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, queen spper_5",19,19,,TRUE,FALSE,TRUE_FALSE
1119,"ST 12071998, p.70",1998,7,"Ocean Reef, out from, 43 m depth",offshore,1,4.5 m swiftcraft; Six jewfish kept and three released,,2 fishers,boat,,,,jewfish,nine jewfish; spper; N_valenciennesi,,,,,0,11,9,1,,"Greg Glass, Gavin Dennison",,,,,2,fishers,,,,,,nine jewfish; spper; queen spper,nine ; ; ,jewfish nine jewfish; spper; N_valenciennesi,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_11,#ME?,,,FALSE,FALSE,FALSE_FALSE
1115,"ST 15031998, p.82",1998,3,"Rottnest, north of, around Rottnest",midshore,1,,,"2 fishers, 1 boat",boat,,,,jewfish,"two jewfish, 21 kg largest",,kg,1,21,21,2,2,0,,"Doug Messenger, Des Johns",,,,,2,"fishers,",1,boat,,,,"two jewfish, 21 kg largest","two , 21 kg largest","jewfish two jewfish, 21 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,21,21,,TRUE,FALSE,TRUE_FALSE
1116,"ST 15031998, p.82",1998,3,"Rottnest, north of, near Rottnest",midshore,1,,,"2 fishers, 1 boat",boat,,,,jewfish,"two jewfish, 18 kg largest",,kg,1,18,18,2,2,0,,"Rodney Bus, Jason Dunn",,,,,2,"fishers,",1,boat,,,,"two jewfish, 18 kg largest","two , 18 kg largest","jewfish two jewfish, 18 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,18,18,,TRUE,FALSE,TRUE_FALSE
1120,"ST 09081998, p.70",1998,8,"Rottnest, west of, 26 m depth",midshore,4,,,1 fisher,boat,,,,jewfish,"three jewfish, 10 kg largest",,kg,1,10,10,3,3,0,,Ken Burton,,,,,1,fisher,,,,,,"three jewifsh, 10 kg largest","three jewifsh, 10 kg largest","jewfish three jewifsh, 10 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,10,10,,TRUE,FALSE,TRUE_FALSE
1129,"ST 13121998, p.81",1998,12,"Two Rocks, a few kms off",coastal,2,,,1 fisher,boat,,,,jewfish,"two jewfish, 20 kg largest",,kg,1,20,20,2,2,0,,Peter Jasinki,,,,,1,fisher,,,,,,"two jewfish, 20 kg largest","two , 20 kg largest","jewfish two jewfish, 20 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,20,20,,TRUE,FALSE,TRUE_FALSE
1113,"ST 04011998, p.69",1998,1,"Two Rocks, off",midshore,2,,,1 fisher,boat,,,,"jewfish, breaksea cod","one jewfish, 18 kg; two breaksea cod",,kg,1,18,18,3,1,0,,Kerry Sears,,,,,1,fisher,,,,,,"one jewfish, 18 kg; two breaksea cod","one , 18 kg; two ","jewfish, breaksea cod one jewfish, 18 kg; two breaksea cod",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, breaksea cod_3",18,18,,TRUE,FALSE,TRUE_FALSE
1125,"ST 15111998, p.78",1998,11,"Two Rocks, out from",midshore,2,,,1 fisher,boat,,,,jewfish,21 kg,,kg,1,21,21,1,1,0,,Wayne Wyatt,,,,,1,fisher,,,,,,21 kg,21 kg,jewfish 21 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,21,,,TRUE,FALSE,TRUE_FALSE
1134,"ST 09051999, p.69",1999,5,Cockburn sound,coastal,9,small dinghy,,1 fisher,boat,,,,spper,"two spper, 10 kg largest",10,kg,1,,0,2,0,2,,Jules Hadzic,,,,,1,fisher,,,,,,"two spper, 10 kg largest","two , 10 kg largest","spper two spper, 10 kg largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_2,10,,10,TRUE,FALSE,TRUE_FALSE
1154,"ST 05121999, p.89",1999,11,Cockburn Sound,coastal,9,,,1 fisher,boat,,,,spper,13.5 kg,13.5,kg,1,,0,1,0,1,,Shau Reid,,,,,1,fisher,,,,,,13.5 kg,13.5 kg,spper 13.5 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,13.5,,,TRUE,FALSE,TRUE_FALSE
1145,"ST 17101999, p.74",1999,10,"Cockburn Sound, ASI Groyne",coastal,9,,,1 fisher,shore,,,,spper,12 kg,12,kg,1,,0,1,0,1,,,,,,,1,fisher,,,,,,12 kg,12 kg,spper 12 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,12,,,TRUE,FALSE,TRUE_FALSE
1148,"ST 17101999, p.74",1999,10,"Dawesville, 19 Fathom Bank",midshore,5,,,"2 fishers, 1 trip",boat,,,,jewfish,"five jewfish, 23 kg largest",,kg,1,23,23,5,5,0,,"Brad Hayter, Greg Gauci",,,,,2,"fishers,",1,trip,,,,"five jewfish, 23 kg largest","five , 23 kg largest","jewfish five jewfish, 23 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,23,23,,TRUE,FALSE,TRUE_FALSE
1149,"ST 24101999, p.81",1999,10,"Dawesville, 2 km out",coastal,10,,,2 fishers,boat,,,,queen spper,one N_valenciennesi,,,,,0,1,0,0,,Jordan Cable,,,,,2,fishers,,,,,,one queen spper,one ,N_valenciennesi one N_valenciennesi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,queen spper_1,#ME?,,,FALSE,FALSE,FALSE_FALSE
1141,"ST 03101999, p.66",1999,10,"Dawseville, just out from",coastal,10,3.7 m dinghy,,2 fishers,boat,,,,"jewfish, rock cod","one jewfish, 18 kg; rock cod ",,kg,1,18,18,2,1,0,,"Lindsay Emmott, Ian Wishart",,,,,2,fishers,,,,,,"one jewfish, 18 kg; rock cod ","one , 18 kg;  ","jewfish, rock cod one jewfish, 18 kg; rock cod ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, rock cod_2",18,18,,TRUE,FALSE,TRUE_FALSE
1139,"ST 18071999, p.64",1999,7,Five Fathom Bank,midshore,8,,,1 party,boat,,,,jewfish,"one jewfish, 22.7 kg; spper",,kg,1,22,22,2,1,1,,Todd Palmer,,,,,1,party,,,,,,"one jewfish, 22.7 kg; spper","one , 22.7 kg; ","jewfish one jewfish, 22.7 kg; spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,22.7,22,,TRUE,FALSE,TRUE_FALSE
1135,"ST 16051999, p.64",1999,5,"Fremantle, between Fremantle, Rottnest and City Beach",coastal,3,,,1 fisher,boat,,,,spper,10 kg,10,kg,1,,0,1,0,1,,Troy Duncan,,,,,1,fisher,,,,,,10 kg,10 kg,spper 10 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,10,,,TRUE,FALSE,TRUE_FALSE
1138,"ST 18071999, p.64",1999,7,"Garden Island, back of",coastal,8,,,1 fisher,boat,,,,"baldchin groper, jewfish, breaksea cod",baldchin groper; jewfish; breaksea cod,,,,,0,1,1,0,,John Harman,,,,,1,fisher,,,,,,baldchin groper; jewfish; breaksea cod,; ; ,"baldchin groper, jewfish, breaksea cod baldchin groper; jewfish; breaksea cod",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"baldchin groper, jewfish, breaksea cod_1",#ME?,,,FALSE,FALSE,FALSE_FALSE
1143,"ST 03101999, p.66",1999,10,Hillarys,coastal,2,"Lady Raine, charter boat",,1 charter party,boat,,,,"jewfish, spper, baldchin groper",nine jewfish; seven spper; two baldchin,,,,,0,18,9,7,,Tony Basile,,,1,,,,,,,,,nine jewfish; seven spper; two baldchin,nine ; seven ; two ,"jewfish, spper, baldchin groper nine jewfish; seven spper; two baldchin",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, baldchin groper_18",#ME?,,,FALSE,FALSE,FALSE_FALSE
1142,"ST 03101999, p.66",1999,10,Hillarys,coastal,2,"Lady Raine, charter boat",,1 charter party,boat,,,,"jewfish, spper, breaksea cod",seven jewfish; nine spper; four lots of breaksea cod,,,,,0,20,7,9,,Tony Basile,,,1,,,,,,,,,seven jewfish; nine spper; four [lots of] breaksea cod,seven ; nine ; four [lots of] ,"jewfish, spper, breaksea cod seven jewfish; nine spper; four [lots of] breaksea cod",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, breaksea cod_20",#ME?,,,FALSE,FALSE,FALSE_FALSE
1155,"ST 26121999, p.64",1999,12,"Hillarys, 5 km off",coastal,2,,,2 fishers,boat,,,,jewfish,17.5 kg,,kg,1,17.5,17.5,1,1,0,,Eric Sullivan,,,,,2,fishers,,,,,,17.5 kg,17.5 kg,jewfish 17.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,17.5,,,TRUE,FALSE,TRUE_FALSE
1137,"ST 04071999, p.72",1999,7,Kwi Beach jetty,coastal,9,,,"2 fishers, 1 trip",shore,,,,spper,"two spper, 7 kg largest",7,kg,1,,0,2,0,2,,,,,,,2,"fishers,",1,trip,,,,"two spper, 7 kg largest","two , 7 kg largest","spper two spper, 7 kg largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_2,7,,,TRUE,FALSE,TRUE_FALSE
1133,"ST 14031999, p.73",1999,3,"Mandurah, from",midshore,5,Aqualib,,"1 fisher, charter boat",boat,,,,jewfish,24.3 kg,,kg,1,24.3,24.3,1,1,0,,Reg Lang,,,,,1,"fisher,",charter,boat,,,,24.3 kg,24.3 kg,jewfish 24.3 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,24.3,,,TRUE,FALSE,TRUE_FALSE
1150,"ST 31101999, p.80",1999,10,"Mandurah, Murray Reefs",coastal,5,,,1 fisher,boat,,,,jewfish,8 kg,,kg,1,8,8,1,1,0,,Leanne Gallash,,,,,1,fisher,,,,,,8 kg,8 kg,jewfish 8 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,8,,,TRUE,FALSE,TRUE_FALSE
1132,"ST 21021999, p.82",1999,2,"Mandurah, off",midshore,5,,,1 fisher,boat,,,,jewfish,18.5 kg,,kg,1,18.5,18.5,1,1,0,,Luke Wilde,,,,,1,fisher,,,,,,18.5 kg,18.5 kg,jewfish 18.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,18.5,,,TRUE,FALSE,TRUE_FALSE
1131,"ST 17011999, p.80",1999,1,"Mandurah, southwest of, 28 m depth",midshore,5,,,1 fisher,boat,,,,blue groper,25.75 kg,,kg,1,,0,1,0,0,,Ross Sharp,,,,,1,fisher,,,,,,25.75 kg,25.75 kg,A_gouldii 25.75 kg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue groper_1,25.75,,,TRUE,FALSE,TRUE_FALSE
1151,"ST 28111999, p.78",1999,11,Marmion (Patron's Cup competition),coastal,3,,,1 fisher,boat,,,,jewfish,15.2 kg,,kg,1,15.2,15.2,1,1,0,,Norm Johnston,,,,,1,fisher,,,,,,15.2 kg,15.2 kg,jewfish 15.2 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,15.2,,,TRUE,FALSE,TRUE_FALSE
1136,"ST 23051999, p.71",1999,5,"Mindarie, 15 km out, 32 m depth",midshore,1,,,1 fisher,boat,,,,baldchin groper,5 kg,,kg,1,,0,1,0,0,,Steve from Bassendean,,,,,1,fisher,,,,,,5 kg,5 kg,baldchin groper 5 kg,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baldchin groper_1,5,,,TRUE,FALSE,TRUE_FALSE
1140,"ST 19099999, p.71",1999,9,North Mole,coastal,3,,,1 fisher,shore,,,,spper,6.5 kg,6.5,kg,1,,0,1,0,1,,John Hoye,,,,,1,fisher,,,,,,6.5 kg,6.5 kg,spper 6.5 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,6.5,,,TRUE,FALSE,TRUE_FALSE
1146,"ST 17101999, p.74",1999,10,North Mole,coastal,3,,,1 fisher,shore,,,,spper,5 kg,5,kg,1,,0,1,0,1,,,,,,,1,fisher,,,,,,5 kg,5 kg,spper 5 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,5,,,TRUE,FALSE,TRUE_FALSE
1153,"ST 28111999, p.78",1999,11,"Rottnest, just north-west of",midshore,4,,,1 party,boat,,,,"red spper, spper, jewfish, breaksea cod, queen spper",C_gerrardi; spper;jewfish; breaksea cod; N_valenciennesi,,,,,0,5,1,1,,Wayne Giles,,,,,1,party,,,,,,red spper; spper;jewfish; breaksea cod; queen spper,; ;; ; ,"C_gerrardi, spper, jewfish, breaksea cod, N_valenciennesi C_gerrardi; spper;jewfish; breaksea cod; N_valenciennesi",0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"red spper, spper, jewfish, breaksea cod, queen spper_5",#ME?,,,FALSE,FALSE,FALSE_FALSE
1144,"ST 10101999, p.74",1999,10,"Rottnest, north of, 30 m depth",midshore,1,,,,boat,,,,"jewfish, harlequin fish",three jewfish; harlequin fish,,,,,0,4,3,0,,Graeme Marshall,,,,,,,,,,,,three jewfish; harlequin fish,three ; ,"jewfish, harlequin fish three jewfish; harlequin fish",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jewfish, harlequin fish_4",#ME?,,,FALSE,FALSE,FALSE_FALSE
1147,"ST 17101999, p.74",1999,10,"Scarborough, Scarborough reefs",coastal,3,,,1 fisher,boat,,,,spper,15 kg,15,kg,1,,0,1,0,1,,,,,,,1,fisher,,,,,,15 kg,15 kg,spper 15 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,15,,,TRUE,FALSE,TRUE_FALSE
1152,"ST 28111999, p.78",1999,11,Whitfords (Patron's Cup competition),coastal,2,,,1 fisher,boat,,,,queen spper,8.1 kg,,kg,1,,0,1,0,0,,Greg O'Keefe,,,,,1,fisher,,,,,,8.1 kg,8.1 kg,N_valenciennesi 8.1 kg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,queen spper_1,8.1,,,TRUE,FALSE,TRUE_FALSE
1188,"ST 19112000, p.76",2000,11,Cockburn Sound,coastal,9,,,"2 fishers, 1 trip",boat,,,,spper,"two spper, 12 kg largest",12,kg,1,,0,2,0,2,,"Andrew Farr, Jamie Dodds",,,,,2,"fishers,",1,trip,,,,"two spper, 12 kg largest","two , 12 kg largest","spper two spper, 12 kg largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_2,12,,12,TRUE,FALSE,TRUE_FALSE
1161,"ST 05032000, p.68",2000,3,"Dawesville, 25 utical miles off",offshore,5,,,"2 fishers, 1 boat",boat,,,,jewfish,three jewfish,,,,,0,3,3,0,,"Garry Wilson, Peter Miguel",,,,,2,"fishers,",1,boat,,,,three jewfish,three ,jewfish three jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,#ME?,,,FALSE,FALSE,FALSE_FALSE
1156,"ST 02012000, p.67",2000,1,"Dawesville, out from, 28 m depth",midshore,5,,,"3 fishers, 1 boat",boat,,,,jewfish,three jewfish,,,,,0,3,3,0,,"Charmaine Purdy, Dale Purdy, Patrick McManus",,,,,3,"fishers,",1,boat,,,,three jewfish,three ,jewfish three jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,#ME?,,,FALSE,FALSE,FALSE_FALSE
1175,"ST 30072000, p.71",2000,7,"Dawseville, 6 km off",midshore,10,,,1 party,boat,,,,"jewfish, spper","one jewfish, 10 kg; one spper",,kg,1,10,10,1,1,1,,,,,,,1,party,,,,,,"one jewfish, 10 kg; one spper","one , 10 kg; one ","jewfish, spper one jewfish, 10 kg; one spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_1",10,10,,TRUE,FALSE,TRUE_FALSE
1167,"ST 30042000, p.76",2000,4,"Direction Bank, on the outside edge",offshore,1,"Blue Lightning, 11 m Black Watch",,1 charter party,boat,,,,spper,ten spper,,,,,0,10,0,10,,Derek Froud,,,,,1,charter,party,,,,,ten spper,ten ,spper ten spper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_10,#ME?,,,FALSE,FALSE,FALSE_FALSE
1170,"ST 21052000, p.76",2000,5,"Direction bank, west of",offshore,1,GPS used; over 100 kms covered,,"4 fishers, 1 trip",boat,,,,jewfish,"nine jewfish, 10 kg largest",,kg,1,10,10,9,9,0,,,,,,,4,"fishers,",1,trip,,,,"nine jewfish, 10 kg largest","nine , 10 kg largest","jewfish nine jewfish, 10 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_9,10,10,,TRUE,FALSE,TRUE_FALSE
1172,"ST 04062000, p.76",2000,6,Five Fathom Bank,midshore,8,,,1 party,boat,,,,"jewfish, harlequin fish, breaksea cod","two jewfish, 18.5 kg largest; harlequin fish; breaksea cod",,kg,1,18,18,4,2,0,,,,,,,1,party,,,,,,"two jewfish, 18.5 kg largest; harlequin fish; breaksea cod","two , 18.5 kg largest; ; ","jewfish, harlequin fish, breaksea cod two jewfish, 18.5 kg largest; harlequin fish; breaksea cod",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jewfish, harlequin fish, breaksea cod_4",18.5,18,,TRUE,FALSE,TRUE_FALSE
1185,"ST 15102000, p.73",2000,10,"Five Fathom Bank, back of",midshore,8,,,"2 fishers, 1 trip",boat,,,,"breaksea cod, leatherjacket",one breaksea cod; leatherjacket,,,,,0,2,0,0,,"Scott Marshall, Geoff Mills",,,,,2,"fishers,",1,trip,,,,one breaksea cod; leatherjacket,one ; ,"breaksea cod, leatherjacket one breaksea cod; leatherjacket",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"breaksea cod, leatherjacket_2",#ME?,,,FALSE,FALSE,FALSE_FALSE
1186,"ST 05112000, p.68",2000,10,"Fremantle, south of",coastal,7,6 kilo line,,1 fisher,boat,,,,spper,16.2 kg,16.2,kg,1,,0,1,0,1,,Lou Rummer,,,,,1,fisher,,,,,,16.2 kg,16.2 kg,spper 16.2 kg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,16.2,,,TRUE,FALSE,TRUE_FALSE
1180,"ST 01102000, p.56",2000,10,"Garden Island, off",coastal,8,,,"2 fishers, 1 trip",boat,,,,"jewfish, queen spper","two jewfish, one N_valenciennesi",,,,,0,3,2,0,,"Keith Miller, Bill Miller",,,,,2,"fishers,",1,trip,,,,"two jewfish, one queen spper","two , one ","jewfish, N_valenciennesi two jewfish, one N_valenciennesi",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, queen spper_3",#ME?,,,FALSE,FALSE,FALSE_FALSE
1171,"ST 28052000, p.76",2000,5,"Garden Island, the back of",coastal,8,,,"2 fishers, 1 trip",boat,,,,jewfish,"two jewfish, 23 kg largest",,kg,1,23,23,2,2,0,,"Henk Polman, Bruce Bagini",,,,,2,"fishers,",1,trip,,,,"two jewfish, 23 kg largest","two , 23 kg largest","jewfish two jewfish, 23 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,23,23,,TRUE,FALSE,TRUE_FALSE
1178,"ST 24092000, p.56",2000,9,"Garden Island, west of, 30 m depth",midshore,5,,,"2 fishers, 1 boat",boat,,,,jewfish,"21 kg, 13.7 kg. also: two N_valenciennesi 3.5 kg each",,kg,1,21,21,2,2,0,,"Keth Miller, Bill Miller",,,,,2,"fishers,",1,boat,,,,"21 kg, 13.7 kg. also: two queen spper 3.5 kg each","21 kg, 13.7 kg. also: two  3.5 kg each","jewfish 21 kg, 13.7 kg. also: two N_valenciennesi 3.5 kg each",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,21,,,TRUE,FALSE,TRUE_FALSE
1169,"ST 14052000, p.76",2000,5,"Hillarys, 12 km out",midshore,2,,,"1 party, 2 trips",boat,,,,jewfish,"twelve jewfish, 16.5 kg largest",,kg,1,16,16,12,12,0,,,,,,,1,"party,",2,trips,,,,"twelve jewfish, 16.5 kg largest","twelve , 16.5 kg largest","jewfish twelve jewfish, 16.5 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_12,16.5,16,,TRUE,FALSE,TRUE_FALSE
1181,"ST 01102000, p.56",2000,10,"Hillarys, 15 km out",midshore,2,"Lady Raine, charter boat",,1 charter party,boat,,,,"jewfish, spper, baldchin groper",ten jewfish; spper; baldchin groper,,,,,0,12,10,1,,Tony Basile,,,,,1,charter,party,,,,,ten jewfish; spper; baldchin groper,ten ; ; ,"jewfish, spper, baldchin groper ten jewfish; spper; baldchin groper",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, baldchin groper_12",#ME?,,,FALSE,FALSE,FALSE_FALSE
1182,"ST 01102000, p.56",2000,10,"Hillarys, 15 km out",midshore,2,"Lady Raine, charter boat",,1 charter party,boat,,,,"jewfish, spper, baldchin groper",six jewfish; spper; baldchin groper,,,,,0,6,6,1,,Tony Basile,,,,,1,charter,party,,,,,six jewfish; spper; baldchin groper,six ; ; ,"jewfish, spper, baldchin groper six jewfish; spper; baldchin groper",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, baldchin groper_6",#ME?,,,FALSE,FALSE,FALSE_FALSE
1162,"ST 19032000, p.76",2000,3,"Hillarys, 28 miles off",offshore,1,,,"1 fisher, charter boat",boat,,,,"queen spper, jewfish, breakseac cod, nnygai",two N_valenciennesi; one jewfish; breaksea cod; nnygai,,,,,0,5,1,0,,Phil Archee,,,,,1,"fisher,",charter,boat,,,,two queen spper; one jewfish; breaksea cod; nnygai,two ; one ; ; ,"N_valenciennesi, jewfish, breakseac cod, nnygai two N_valenciennesi; one jewfish; breaksea cod; nnygai",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"queen spper, jewfish, breakseac cod, nnygai_5",#ME?,,,FALSE,FALSE,FALSE_FALSE
1166,"ST 23042000, p.64",2000,4,"Hillarys, 32 km off",offshore,1,,,1 fisher,boat,,,,jewfish,one jewfish,,,,,0,1,1,0,,Eil O'Mara,,,,,1,fisher,,,,,,one jewfish,one ,jewfish one jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,#ME?,,,FALSE,FALSE,FALSE_FALSE
1165,"ST 23042000, p.64",2000,4,"Hillarys, a few kms off",coastal,2,Dinghy,,1 fisher,boat,,,,jewfish,16 kg,,kg,1,16,16,1,1,0,,Andrew McKechnie,,,,,1,fisher,,,,,,16 kg,16 kg,jewfish 16 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,16,,,TRUE,FALSE,TRUE_FALSE
1183,"ST 15102000, p.73",2000,10,"Hillarys, out from",coastal,2,,,1 fisher,boat,,,,jewfish,"one jewfish, 25 kg; six baldchin groper",,kg,1,25,25,7,1,0,,,,,,,1,fisher,,,,,,"one jewfish, 25 kg; six baldchin groper","one , 25 kg; six ","jewfish one jewfish, 25 kg; six baldchin groper",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_7,25,25,,TRUE,FALSE,TRUE_FALSE
1177,"ST 24092000, p.56",2000,9,"Mandurah, 40 km off, 70 m depth",offshore,5,,,"2 fishers, 1 boat",boat,,,,"jewfish, spper, harlequin fish, queen spper, leatherjacket","one jewfish, 20 kg; one spper; one harlequin fish; one N_valenciennesi, 10 kg; one leatherjacket",,kg,1,20,20,5,1,1,,John Vitali,,,,,2,"fishers,",1,boat,,,,"one jewfish, 20 kg; one spper; one harlequin fish; one queen spper, 10 kg; one leatherjacket","one , 20 kg; one ; one ; one , 10 kg; one ","jewfish, spper, harlequin fish, N_valenciennesi, leatherjacket one jewfish, 20 kg; one spper; one harlequin fish; one N_valenciennesi, 10 kg; one leatherjacket",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jewfish, spper, harlequin fish, queen spper, leatherjacket_5",20,20,,TRUE,FALSE,TRUE_FALSE
